chr	pos	rate	cM
chr11	241489	0.0536823	0
chr11	244141	0.266385	0.0001423654596
chr11	244552	4.33015	0.0002518496946
chr11	247986	0.662925	0.0151215847946
chr11	248002	0.202097	0.0151321915946
chr11	249131	0.130034	0.0153603591076
chr11	252318	0.0909762	0.0157747774656
chr11	253662	0.261327	0.0158970494784
chr11	254010	0.0709835	0.0159879912744
chr11	257030	0.0402636	0.0162023614444
chr11	264391	0.0544694	0.016498741804
chr11	269147	0.206518	0.0167577982704
chr11	269856	0.177097	0.0169042195324
chr11	270715	0.138599	0.0170563458554
chr11	272010	0.293549	0.0172358315604
chr11	274780	9.24917	0.0180489622904
chr11	283928	48.6494	0.1026603694504
chr11	285936	0.844827	0.2003483646504
chr11	290233	5.86593	0.2039785862694
chr11	295343	0.289381	0.2339534885694
chr11	295876	10.4864	0.2341077286424
chr11	297970	9.08275	0.2560662502424
chr11	300364	32.0576	0.2778103537424
chr11	308180	5.70484	0.5283725553424
chr11	330630	0.249733	0.6564462133424
chr11	331326	0.245652	0.6566200275104
chr11	335017	41.7431	0.6575267290424
chr11	336332	23.9983	0.7124189055424
chr11	339969	30.8678	0.7997007226424
chr11	345515	1.32322	0.9708935414424
chr11	345595	0.263192	0.9709993990424
chr11	346015	0.102654	0.9711099396824
chr11	350917	22.3078	0.9716131495904
chr11	353757	4.02392	1.0349673015904
chr11	356090	5.19958	1.0443551069504
chr11	358027	0.104033	1.0544266934104
chr11	362668	0.234471	1.0549095105634
chr11	364390	0.194637	1.0553132696254
chr11	366710	10.9574	1.0557648274654
chr11	378188	3.47463	1.1815338646654
chr11	392079	1.85211	1.2297999499954
chr11	403980	0.138334	1.2518419111054
chr11	406483	0.276274	1.2521881611074
chr11	409815	3.61035	1.2531087060754
chr11	424291	0.0746497	1.3053721326754
chr11	428489	0.187455	1.305685512116
chr11	429659	0.0828447	1.305904834466
chr11	432436	0.0349661	1.3061348941979
chr11	444628	0.584158	1.3065612008891
chr11	467339	0.0300826	1.3198280132271
chr11	484204	0.381286	1.3203353562761
chr11	491334	0.274888	1.3230539254561
chr11	502013	0.809973	1.3259894544081
chr11	511805	1.0371	1.3339207100241
chr11	534242	2.93366	1.3571901227241
chr11	549119	0.573922	1.4008341825441
chr11	565840	0.405915	1.4104307323061
chr11	589564	0.0469916	1.4200606597661
chr11	598033	0.054917	1.4204586316265
chr11	605856	0.0368583	1.4208882473175
chr11	619789	0.235009	1.4214017940114
chr11	620599	2.32734	1.4215921513014
chr11	636199	1.56538	1.4578986553014
chr11	636399	12.1367	1.4582117313014
chr11	636433	30.4123	1.4586243791014
chr11	636496	32.5932	1.4605403540014
chr11	636929	38.5174	1.4746532096014
chr11	637014	0.390591	1.4779271886014
chr11	641191	0.142686	1.4795586872084
chr11	643683	1.91871	1.4799142607204
chr11	656845	0.511153	1.5051683217404
chr11	656940	1.47924	1.5052168812754
chr11	674499	0.0875464	1.5311908564354
chr11	678561	0.0938623	1.5315464699122
chr11	682054	0.360198	1.5318743309261
chr11	683403	0.297751	1.5323602380281
chr11	684697	1.12473	1.5327455278221
chr11	688312	9.50364	1.5368114267721
chr11	688804	2.01063	1.5414872176521
chr11	702250	0.250099	1.5685221486321
chr11	705404	0.288744	1.5693109608781
chr11	709861	0.78966	1.5705978928861
chr11	710558	9.26195	1.5711482859061
