chr	pos	rate	cM
chr21	14665973	0.116423	0
chr21	14669931	0.0157073	0.000460802234
chr21	14773232	0.1409	0.0020833820313
chr21	14800853	0.0630255	0.0059751809313
chr21	14902101	0.0292246	0.0123563867553
chr21	14943339	0.0577246	0.0135615508101
chr21	14957973	0.0511851	0.0144062926065
chr21	14973902	0.0241453	0.0152216200644
chr21	15028535	0.0569934	0.0165407502393
chr21	15154158	0.253983	0.0237004321275
chr21	15165769	0.113479	0.0266494287405
chr21	15170179	0.130525	0.0271498711305
chr21	15173846	0.0846887	0.0276285063055
chr21	15181318	0.0492483	0.0282613002719
chr21	15199246	0.119254	0.0291442237943
chr21	15203801	0.149134	0.0296874257643
chr21	15206684	0.0785675	0.0301173790863
chr21	15214708	0.316183	0.0307478047063
chr21	15215814	0.0597514	0.0310975031043
chr21	15275981	0.136033	0.0346925655881
chr21	15291916	0.160568	0.0368602514431
chr21	15303312	0.0940863	0.0386900843711
chr21	15331478	0.26138	0.0413401190969
chr21	15336419	2.75245	0.0426315976769
chr21	15337085	1.63618	0.0444647293769
chr21	15340098	0.45332	0.0493945397169
chr21	15375507	0.0626624	0.0654461475969
chr21	15400618	0.107188	0.0670196631233
chr21	15412399	0.449283	0.0682824449513
chr21	15412831	0.905179	0.0684765352073
chr21	15412891	0.064044	0.0685308459473
chr21	15424368	0.0437685	0.0692658789353
chr21	15445468	1.04105	0.0701893942853
chr21	15447212	1.13738	0.0720049854853
chr21	15448599	2.35144	0.0735825315453
chr21	15448740	0.312591	0.0739140845853
chr21	15463956	0.0653988	0.0786704692413
chr21	15474153	0.158024	0.0793373408049
chr21	15476890	0.160368	0.0797698524929
chr21	15479537	0.682115	0.0801943465889
chr21	15479678	0.14401	0.0802905248039
chr21	15482605	0.679811	0.0807120420739
chr21	15482718	0.0773965	0.0807888607169
chr21	15491294	0.440243	0.0814526131009
chr21	15491773	0.0677503	0.0816634894979
chr21	15501522	0.0602865	0.0823239871726
chr21	15514013	0.18325	0.0830770258441
chr21	15515843	0.513619	0.0834123733441
chr21	15516330	1.58636	0.0836625057971
chr21	15518352	1.08998	0.0868701257171
chr21	15527617	0.233399	0.0969687904171
chr21	15531192	0.100532	0.0978031918421
chr21	15545240	0.134639	0.0992154653781
chr21	15554030	0.0654328	0.1003989421881
chr21	15580827	4.16344	0.1021523449297
chr21	15588213	0.362099	0.1329035127697
chr21	15594465	1.38497	0.1351673557177
chr21	15594495	0.222092	0.1352089048177
chr21	15596772	0.0778296	0.1357146083017
chr21	15609813	0.259978	0.1367295841153
chr21	15611644	0.330234	0.1372056038333
chr21	15612320	0.160805	0.1374288420173
chr21	15615220	0.23371	0.1378951765173
chr21	15616772	0.143562	0.1382578944373
chr21	15620439	0.0761356	0.1387843362913
chr21	15630812	0.151338	0.1395740908701
chr21	15634304	0.240245	0.1401025631661
chr21	15635873	0.106285	0.1404795075711
chr21	15641852	0.140209	0.1411149855861
chr21	15645581	0.465446	0.1416378249471
