chr	pos	rate	cM
chr14	20420151	0.327502	0
chr14	20422583	4.24411	0.000796484864
chr14	20425911	0.347451	0.014920882944
chr14	20426704	0.116908	0.015196411587
chr14	20432664	0.720279	0.015893183267
chr14	20445618	0.552478	0.025223677433
chr14	20445905	0.0789881	0.025382238619
chr14	20456322	0.765234	0.0262050576567
chr14	20456434	0.107501	0.0262907638647
chr14	20466824	3.09619	0.0274076992547
chr14	20480547	0.145351	0.0698967146247
chr14	20489393	1.02601	0.0711824895707
chr14	20504186	0.158004	0.0863602555007
chr14	20511673	0.183671	0.0875432314487
chr14	20516355	0.301005	0.0884031790707
chr14	20517501	0.233728	0.0887481308007
chr14	20520198	0.234306	0.0893784952167
chr14	20522721	0.122852	0.0899696492547
chr14	20529177	0.115057	0.0907627817667
chr14	20536377	0.299547	0.0915911921667
chr14	20538394	0.82679	0.0921953784657
chr14	20539108	1.27015	0.0927857065257
chr14	20539305	3.79244	0.0930359260757
chr14	20549093	3.39485	0.1301563287957
chr14	20562080	0.332151	0.1742452457457
chr14	20578244	3.02972	0.1796141345097
chr14	20584114	1.35108	0.1973985909097
chr14	20584199	0.154591	0.1975134327097
chr14	20592038	0.163918	0.1987252715587
chr14	20599515	0.582733	0.1999508864447
chr14	20600017	0.0589875	0.2002434184107
chr14	20619072	0.0776759	0.2013674252232
chr14	20632463	0.0826633	0.2024075832001
chr14	20644690	1.01684	0.2034183073692
chr14	20644775	12.8463	0.2035047387692
chr14	20645916	0.358303	0.2181623670692
chr14	20649375	0.720411	0.2194017371462
chr14	20651027	1.87573	0.2205918561182
chr14	20651157	0.535686	0.2208357010182
chr14	20651901	0.349998	0.2212342514022
chr14	20653540	0.314547	0.2218078981242
chr14	20655710	0.876779	0.2224904651142
chr14	20656094	0.893405	0.2228271482502
chr14	20656645	4.60143	0.2233194144052
chr14	20660992	8.31647	0.2433218306152
chr14	20663078	2.59516	0.2606699870352
chr14	20665362	4.66826	0.2665973324752
chr14	20665840	3.15795	0.2688287607552
chr14	20666556	3.13433	0.2710898529552
chr14	20667084	4.88839	0.2727447791952
chr14	20668817	1.56731	0.2812163590652
chr14	20669845	46.4529	0.2828275537452
chr14	20672016	0.811219	0.3836767996452
chr14	20672490	1.32267	0.3840613174512
chr14	20672509	0.393341	0.3840864481812
chr14	20673985	0.413682	0.3846670194972
chr14	20675194	0.280337	0.3851671610352
chr14	20677257	0.521761	0.3857454962662
chr14	20677591	0.143514	0.3859197644402
chr14	20684277	5.64462	0.3868792990442
chr14	20687978	0.105818	0.4077700376642
chr14	20697600	0.514576	0.4087882184602
chr14	20698239	1.27564	0.4091170325242
chr14	20698298	0.173829	0.4091922952842
chr14	20707100	1.06055	0.4107223381422
chr14	20709118	64.2866	0.4128625280422
chr14	20711852	1.79721	0.5886220924422
chr14	20712322	1.77039	0.5894667811422
chr14	20716841	2.52358	0.5974671735522
chr14	20719360	1.26203	0.6038240715722
chr14	20722148	1.53965	0.6073426112122
chr14	20723446	1.02439	0.6093410769122
chr14	20723695	9.02681	0.6095961500222
chr14	20731036	1.09748	0.6758619622322
chr14	20731130	0.629253	0.6759651253522
chr14	20731855	1.58136	0.6764213337772
chr14	20731947	8.3852	0.6765668188972
chr14	20743269	1.90675	0.7715040532972
chr14	20747195	1.40635	0.7789899537972
chr14	20754712	2.64405	0.7895614867472
chr14	20755287	0.739608	0.7910818154972
chr14	20756405	0.880563	0.7919086972412
chr14	20756887	2.43171	0.7923331286072
chr14	20757804	1.70396	0.7945630066772
