chr	pos	rate	cM
chr2	118913	0.012188875	0
chr2	170616	0.2208206	0.000630201404125
chr2	178356	0.19532355	0.002339352848125
chr2	188223	0.684935	0.004266610315975
chr2	189818	0.0619807500000001	0.00535908164097499
chr2	193882	0.03992585	0.00561097140897499
chr2	206704	0.46624185	0.00612290065767499
chr2	212106	0.7362155	0.00864153913137499
chr2	224919	0.0812665999999999	0.018074668332875
chr2	230442	0.01545415	0.018523503764675
chr2	272926	1.03276949999999	0.019180057873275
chr2	273070	0.27853465	0.019328776681275
chr2	280819	0.3867089	0.021487141684125
chr2	285471	0.25165145	0.023286111486925
chr2	295255	0.7680749	0.025748269273725
chr2	301784	2.1148233	0.030763030295825
chr2	305203	3.9337525	0.037993611158525
chr2	305803	3.7469504	0.040353862658525
chr2	309480	1.33529985	0.0541313992793249
chr2	312992	1.70491750000001	0.0588209723525249
chr2	313392	1.3130075	0.0595029393525249
chr2	315215	4.00309255	0.061896552025025
chr2	320574	2.7962913	0.083349125000475
chr2	343517	1.21890600000007	0.147504436296375
chr2	343588	3.31230849999999	0.147590978622375
chr2	345703	0.111270500000002	0.154596511099875
chr2	348470	3.28449195	0.154904396573375
chr2	354241	0.0417695500000009	0.173859199616825
chr2	366410	0.248903499999981	0.174367493270775
chr2	367565	0.7449325000001	0.174654976813275
chr2	367736	0.11425675	0.174782360270775
chr2	383458	2.2292552	0.176578704894275
chr2	391781	3.0941035	0.195132795923875
chr2	406981	0.1165416	0.242163169123875
chr2	416815	0.153629200000001	0.243309239218275
chr2	422089	0.0947693999999985	0.244119479619075
chr2	429880	1.79933015	0.244857828014475
chr2	433274	2.41348314999999	0.250964754543575
chr2	437664	0.759601699999999	0.261559945572075
chr2	445185	1.72855900000005	0.267272909957775
chr2	445471	0.94801999999999	0.267767277831775
chr2	446698	2.87207650000011	0.268930498371775
chr2	446942	1.398113	0.269631285037775
chr2	449787	2.50303899999998	0.273608916522775
chr2	450545	0.618013000000006	0.275506220084775
chr2	453432	1.15234099999998	0.277290423615775
chr2	454860	0.523709500000005	0.278935966563775
chr2	457320	0.0969281999999998	0.280224291933775
chr2	467148	0.248460000000008	0.281176902283375
chr2	469494	0.120607500000004	0.281759789443375
chr2	471514	0.409927500000001	0.282003416593375
chr2	477364	0.650815149999989	0.284401492468375
chr2	481504	0.512458000000005	0.287095867189375
chr2	487043	0.329751999999998	0.289934372051375
chr2	499823	0.0339210500000015	0.294148602611375
chr2	516696	0.539439949999995	0.294720952488025
chr2	522617	1.27152500000013	0.297914976431975
chr2	522921	0.676668499999981	0.298301520031975
chr2	524173	0.313991500000002	0.299148708993975
chr2	535043	0.590962349999998	0.302561796598975
chr2	548121	0.386608000000007	0.310290402212275
chr2	549873	172.682813	0.310967739428275
chr2	549926	0.729742499999934	0.320119928517289
chr2	550338	0.771842499999954	0.320420582427289
chr2	550644	0.263053499999998	0.320656766232289
chr2	553264	0.146728500000012	0.321345966402289
chr2	554731	0.145543500000001	0.321561217111789
chr2	556088	0.141771999999998	0.321758719641289
chr2	557322	0.0569125499999973	0.321933666289289
chr2	564079	0.0569291000000043	0.322318224389639
chr2	573717	0.42193675	0.322866907055439
chr2	584523	0.298399500000004	0.327426355575939
chr2	585333	1.01847649999999	0.327668059170939
chr2	594324	2.17080800000013	0.336825181382438
chr2	594741	4.86221149999994	0.337730408318439
chr2	595125	7.04566049999999	0.339597497534439
chr2	596532	2.69376400000039	0.349510741857938
chr2	596629	16.5026855	0.349772036965938
chr2	597557	6.80960799999999	0.365086529109939
chr2	600575	4.51128349999999	0.385637926053939
chr2	601905	2.19110000000018	0.391637933108939
chr2	602036	0.300606000000027	0.391924967208939
chr2	602475	0.245156000000012	0.392056933242939
chr2	603079	0.565313499999957	0.392205007466939
chr2	603157	0.0738916499999931	0.392249101919939
chr2	607049	0.144943000000027	0.392536688221739
chr2	608411	0.178414499999995	0.392734100587739
chr2	609326	0.0618812499999985	0.392897349855239
chr2	615658	0.0931147499999953	0.393289181930239
chr2	619754	0.110990500000011	0.393670579946239
chr2	622531	0.349658999999882	0.393978800564739
chr2	622827	0.43575400000001	0.394082299628739
chr2	623470	1.5276767	0.394362489450739
chr2	632116	2.12531430000001	0.407570782198939
chr2	638144	0.0596738999999967	0.420382176799339
chr2	644953	0.0834201499999967	0.420788496384439
chr2	648899	1.01540650000001	0.421117672296339
chr2	651407	2.95694399999985	0.423664311798339
chr2	651599	3.4937850000006	0.424232045046339
chr2	651641	0.775169999999998	0.424378784016339
chr2	654281	2.04562100000002	0.426425232816339
chr2	654685	0.083705099999993	0.427251663700339
chr2	657652	0.200486999999992	0.427500016732039
chr2	658595	0.374250499999978	0.427689075973039
chr2	659443	8.48383400000003	0.428006440397039
chr2	659958	9.11837510000001	0.43237561490704
chr2	663483	0.329041499999975	0.46451788713454
chr2	664719	1.05409149999999	0.46492458242854
chr2	667174	0.988540000000024	0.46751237706104
chr2	668618	2.14496399999969	0.46893982882104
chr2	668685	0.970182399999999	0.46908354140904
chr2	674963	1.63009500000003	0.47517434651624
chr2	675831	2.694055	0.476589268976239
chr2	678386	3.1697145	0.48347257950124
chr2	681521	4.19273499999977	0.49340963445874
chr2	681739	1.38472650000001	0.494323650688739
chr2	686675	0.263964499999996	0.50115866069274
chr2	692784	0.095480350000004	0.502771219823239
chr2	696458	0.0544027499999984	0.50312201462914
chr2	705636	0.254594500000059	0.503621323068639
chr2	706400	0.661507499999133	0.503815833266639
chr2	706428	2.0793789	0.503834355476639
chr2	711622	0.108544000000007	0.514634649483239
chr2	716503	0.101100500000001	0.51516445274724
chr2	724368	0.229948999999975	0.51595960817974
chr2	726030	0.418258000000065	0.51634178341774
chr2	726564	12.7957345	0.51656513318974
chr2	731989	1.2673845	0.58598199285224
chr2	743205	0.43155600000002	0.60019697740424
chr2	746192	0.307725499999993	0.60148603517624
chr2	751300	0.213444099999996	0.60305789703024
chr2	759749	0.308299500000021	0.60486128623114
chr2	764357	0.263479649999981	0.60628193032714
chr2	769289	0.0874002500000237	0.60758141196094
chr2	773278	3.88122639999999	0.60793005155819
chr2	776690	3.34005499999997	0.62117279603499
chr2	777468	5.1111181	0.62377135882499
chr2	782581	0.173168499999998	0.649904505670289
chr2	788673	0.226863100000003	0.650959448172289
chr2	792408	1.79069350000001	0.651806781850789
chr2	796058	0.895914349999993	0.658342813125789
chr2	805871	2.88861550000001	0.667134420642339
chr2	811275	2.37562699999999	0.682744498804339
chr2	817217	0.0946827000000012	0.696860474438339
chr2	822116	0.106984150000011	0.697324324985639
chr2	824614	0.208268499999984	0.697591571392339
chr2	825247	0.195930000000039	0.697723405352839
chr2	826069	0.106062749999999	0.697884459812839
chr2	837100	0.252782650000006	0.699054438008089
chr2	839425	0.697105499999996	0.699642157669339
chr2	850892	0.138056650000008	0.707635866437839
chr2	858062	2.05244499999973	0.708625732618339
chr2	858168	1.09633749999999	0.708843291788339
chr2	860881	3.07676399999998	0.711817655425839
chr2	861841	0.778216500000011	0.714771348865839
