chr	pos	rate	cM
chr20	69094	0.160685	0
chr20	74347	0.0765602	0.000844078305
chr20	91707	0.117389	0.002173163377
chr20	100699	0.481009	0.003228725265
chr20	101362	0.133709	0.003547634232
chr20	108328	0.0766382	0.004479051126
chr20	125121	0.347796	0.0057660364186
chr20	126614	0.268107	0.0062852958466
chr20	129063	0.215168	0.0069418898896
chr20	134017	0.192818	0.0080078321616
chr20	139456	0.563586	0.0090565692636
chr20	140086	1.11832	0.0094116284436
chr20	140280	0.281914	0.0096285825236
chr20	145413	0.126907	0.0110756470856
chr20	165832	0.330508	0.0136669611186
chr20	169701	0.671335	0.0149456965706
chr20	170642	0.180658	0.0155774228056
chr20	181638	0.977148	0.0175639381736
chr20	181967	0.261596	0.0178854198656
chr20	188107	1.23823	0.0194916193056
chr20	188318	0.341713	0.0197528858356
chr20	192069	0.154522	0.0210346512986
chr20	206402	0.199464	0.0232494151246
chr20	216811	0.366891	0.0253256359006
chr20	220303	0.41821	0.0266068192726
chr20	222836	0.557857	0.0276661452026
chr20	224128	0.729188	0.0283868964466
chr20	225058	0.26959	0.0290650412866
chr20	230983	0.268437	0.0306623620366
chr20	236802	1.18928	0.0322243969396
chr20	236992	0.778403	0.0324503601396
chr20	237618	0.517943	0.0329376404176
chr20	239294	0.952969	0.0338057128856
chr20	239688	0.294297	0.0341811826716
chr20	244092	0.249996	0.0354772666596
chr20	250076	0.604358	0.0369732427236
chr20	251494	0.835661	0.0378302223676
chr20	252165	0.361309	0.0383909508986
chr20	255240	0.729656	0.0395019760736
chr20	256107	0.712442	0.0401345878256
chr20	256992	1.10505	0.0407650989956
chr20	257032	0.294112	0.0408093009956
chr20	258865	0.57805	0.0413484082916
chr20	259398	0.160406	0.0416565089416
chr20	264997	0.192357	0.0425546221356
chr20	269006	0.45614	0.0433257813486
chr20	269703	0.16956	0.0436437109286
chr20	274333	2.19828	0.0444287737286
chr20	277832	0.153244	0.0521205554486
chr20	283877	0.383292	0.0530469154286
chr20	284814	1.5634	0.0534060600326
chr20	284834	0.648864	0.0534373280326
chr20	285323	2.24342	0.0537546225286
chr20	285349	0.846708	0.0538129514486
chr20	286838	0.856301	0.0550736996606
chr20	288233	1.2742	0.0562682395556
chr20	288922	1.98611	0.0571461633556
chr20	288996	1.57113	0.0572931354956
chr20	289362	1.76813	0.0578681690756
chr20	289612	0.388069	0.0583102015756
chr20	296172	0.261601	0.0608559342156
chr20	309692	0.464538	0.0643927797356
chr20	310474	1.53526	0.0647560484516
chr20	310493	0.243261	0.0647852183916
chr20	313237	0.113444	0.0654527265756
chr20	322612	0.207696	0.0665162640756
chr20	326016	0.208459	0.0672232612596
chr20	329842	0.190879	0.0680208253936
chr20	333463	0.30549	0.0687119982526
chr20	335225	0.259092	0.0692502716326
chr20	337386	0.18635	0.0698101694446
chr20	341946	0.279399	0.0706599254446
chr20	344079	0.299029	0.0712558835116
chr20	345864	0.439236	0.0717896502766
chr20	346751	0.487543	0.0721792526086
chr20	347459	0.590687	0.0725244330526
chr20	347908	0.334995	0.0727896515156
chr20	349306	0.402621	0.0732579745256
chr20	350490	0.341782	0.0737346777896
chr20	351944	0.388311	0.0742316288176
chr20	353085	0.190941	0.0746746916686
chr20	356785	0.734675	0.0753811733686
chr20	357050	0.279895	0.0755758622436
chr20	358935	0.31657	0.0761034643186
chr20	360460	0.640707	0.0765862335686
chr20	360789	0.187105	0.0767970261716
chr20	364747	0.165076	0.0775375877616
chr20	370150	0.259994	0.0784294933896
chr20	372358	0.171221	0.0790035601416
chr20	377226	0.481677	0.0798370639696
chr20	377979	0.763418	0.0801997667506
chr20	378242	0.230306	0.0804005456846
chr20	380980	0.293358	0.0810311235126
chr20	382876	0.43537	0.0815873302806
chr20	383720	0.365752	0.0819547825606
chr20	384898	0.884382	0.0823856384166
chr20	385052	0.172347	0.0825218332446
chr20	389881	0.129135	0.0833540969076
chr20	397928	0.657979	0.0843932462526
chr20	398278	0.178331	0.0846235389026
chr20	402440	0.763968	0.0853657525246
chr20	402710	0.42457	0.0855720238846
chr20	403653	0.364189	0.0859723933946
chr20	404916	0.133736	0.0864323641016
chr20	411773	1.11114	0.0873493918536
chr20	411842	0.213366	0.0874260605136
chr20	415205	0.222759	0.0881436103716
chr20	418267	0.130322	0.0888256984296
chr20	425434	0.626132	0.0897597162036
chr20	425865	0.154468	0.0900295790956
chr20	431502	0.118233	0.0909003152116
chr20	440443	0.210833	0.0919574364646
chr20	443798	0.114802	0.0926647811796
chr20	453461	0.226001	0.0937741129056
chr20	456452	0.162171	0.0944500818966
chr20	462008	0.0893775	0.0953511039726
chr20	476285	0.233909	0.0966271465401
chr20	479319	0.110568	0.0973368264461
chr20	488433	0.168714	0.0983445431981
chr20	493205	1.22752	0.0991496464061
chr20	493243	0.641504	0.0991962921661
chr20	493598	1.83497	0.0994240260861
chr20	493609	0.113635	0.0994442107561
chr20	502937	0.916212	0.1005041980361
chr20	503119	0.119844	0.1006709486201
chr20	511897	0.1271	0.1017229392521
chr20	519697	0.104044	0.1027143192521
chr20	530812	0.370033	0.1038707683121
chr20	531978	0.17794	0.1043022267901
chr20	536429	1.05728	0.1050942377301
chr20	536536	0.8227	0.1052073666901
chr20	536785	1.1438	0.1054122189901
chr20	536859	0.263712	0.1054968601901
chr20	539018	0.525396	0.1060662143981
chr20	539650	0.308444	0.1063982646701
chr20	541262	1.19061	0.1068954763981
chr20	541335	1.10609	0.1069823909281
chr20	541589	0.429634	0.1072633377881
chr20	543616	1.22879	0.1081342059061
chr20	543744	0.295829	0.1082914910261
chr20	548187	0.407522	0.1096058592731
chr20	550788	0.41804	0.1106658239951
chr20	553269	0.419606	0.1117029812351
chr20	555352	0.256619	0.1125770205331
chr20	561125	0.634516	0.1140584820201
chr20	562314	0.174809	0.1148129215441
chr20	573036	0.575407	0.1166872236421
chr20	574308	0.283765	0.1174191413461
chr20	579657	0.312182	0.1189370003311
chr20	583587	0.344817	0.1201638755911
chr20	586955	0.57409	0.1213252192471
chr20	588089	0.327324	0.1219762373071
chr20	591694	0.666319	0.1231562403271
chr20	592470	1.49698	0.1236733038711
chr20	592525	1.05574	0.1237556377711
chr20	592801	0.496619	0.1240470220111
chr20	593488	0.939852	0.1243881992641
chr20	593661	0.359265	0.1245507936601
chr20	594780	0.213548	0.1249528111951
chr20	597738	0.485486	0.1255844861791
chr20	598427	0.249432	0.1259189860331
chr20	600964	0.325361	0.1265517950171
chr20	602622	0.42617	0.1270912435551
chr20	603620	0.303114	0.1275165612151
chr20	605422	0.539631	0.1280627726431
chr20	605937	0.468387	0.1283406826081
chr20	606714	0.406232	0.1287046193071
chr20	609367	1.35535	0.1297823528031
chr20	609605	0.837305	0.1301049261031
chr20	610661	0.335891	0.1309891201831
chr20	617808	0.70299	0.1333897331601
chr20	619392	1.49074	0.1345032693201
chr20	619611	0.365609	0.1348297413801
chr20	625267	0.956597	0.1368976258841
chr20	626164	0.561094	0.1377556933931
chr20	628890	0.63246	0.1392852356371
chr20	630970	1.48421	0.1406007524371
chr20	631117	0.670764	0.1408189313071
chr20	632959	0.357319	0.1420544785951
chr20	638921	0.567994	0.1441848144731
chr20	641553	1.35208	0.1456797746811
chr20	641893	0.378352	0.1461394818811
chr20	643677	0.83091	0.1468144618491
chr20	643919	0.34303	0.1470155420691
chr20	645853	3.00974	0.1476789620891
chr20	648989	0.273657	0.1571175067291
chr20	652097	0.177903	0.1579680326851
chr20	658378	0.470209	0.1590854414281
chr20	659441	1.37427	0.1595852735951
chr20	659483	0.429933	0.1596429929351
chr20	660793	0.68928	0.1602062051651
chr20	661269	1.33202	0.1605343024451
chr20	665551	1.11096	0.1662380120851
chr20	668559	3.40473	0.1695797797651
chr20	668646	1.47514	0.1698759912751
chr20	668663	0.279068	0.1699010686551
chr20	670749	0.472679	0.1704832045031
chr20	671575	1.53585	0.1708736373571
chr20	671591	0.592261	0.1708982109571
chr20	672063	0.354073	0.1711777581491
chr20	673424	0.757127	0.1716596515021
chr20	673709	0.368513	0.1718754326971
chr20	674962	0.651551	0.1723371794861
chr20	675322	0.562237	0.1725717378461
chr20	675903	0.562155	0.1728983975431
chr20	676442	0.172848	0.1732013990881
chr20	681164	0.652879	0.1740175873441
chr20	683616	2.70904	0.1756184466521
chr20	687401	5.59902	0.1858721630521
chr20	687772	0.638358	0.1879493994721
chr20	689537	0.614319	0.1890761013421
chr20	691592	1.63344	0.1903385268871
chr20	691821	1.45358	0.1907125846471
chr20	694894	2.48941	0.1951794359871
chr20	695670	1.7657	0.1971112181471
chr20	697600	2.02185	0.2005190191471
chr20	698987	0.368087	0.2033233250971
chr20	701631	0.576206	0.2042965471251
chr20	702570	0.985914	0.2048376045591
chr20	702921	0.485924	0.2051836603731
chr20	704353	1.34261	0.2058795035411
chr20	704452	1.07769	0.2060124219311
chr20	704699	0.399464	0.2062786113611
chr20	706759	0.607973	0.2071015072011
chr20	707880	0.228012	0.2077830449341
chr20	714462	1.2547	0.2092838199181
chr20	714613	0.466055	0.2094732796181
chr20	716233	0.527893	0.2102282887181
chr20	717428	1.1692	0.2108591208531
chr20	717649	0.582184	0.2111175140531
chr20	718703	0.516974	0.2117311359891
chr20	719383	0.631855	0.2120826783091
chr20	719740	1.05923	0.2123082505441
chr20	719854	0.222012	0.2124290027641
chr20	723155	0.136664	0.2131618643761
chr20	731211	1.59348	0.2142628295601
chr20	731744	0.892615	0.2151121544001
chr20	733963	0.763987	0.2170928670851
chr20	737032	1.37279	0.2194375431881
chr20	737859	0.981511	0.2205728405181
chr20	739452	1.03884	0.2221363875411
chr20	740919	0.888473	0.2236603658211
chr20	742931	0.836861	0.2254479734971
chr20	743220	0.615255	0.2256898263261
chr20	743770	1.24233	0.2260282165761
