chr	pos	rate	cM
chr1	777122	0.00970056	0
chr1	918384	0.0901369	0.00137032050672
chr1	1018704	0.118756	0.01041285431472
chr1	1021415	0.0573132	0.01073480183072
chr1	1030565	0.225914	0.01125921761072
chr1	1031540	0.0382555	0.01147948376072
chr1	1048955	0.329199	0.01214570329322
chr1	1049950	0.188106	0.01247325629822
chr1	1061166	0.565466	0.01458305319422
chr1	1062638	0.620346	0.01541541914622
chr1	1064979	0.89004	0.01686764913222
chr1	1066029	0.174291	0.01780219113222
chr1	1087683	0.592744	0.02157628844622
chr1	1090557	0.47674	0.02327983470222
chr1	1094738	0.431816	0.02527308464222
chr1	1099342	0.348172	0.02726116550622
chr1	1106473	0.24227	0.02974398003822
chr1	1119858	0.265813	0.03298676398822
chr1	1121794	0.101689	0.03350137795622
chr1	1130727	0.102132	0.03440976579322
chr1	1135242	0.0470566	0.03487089177322
chr1	1152631	0.117126	0.03568915899062
chr1	1156131	0.157106	0.03609909999062
chr1	1158277	0.103653	0.03643624946662
chr1	1162435	0.197725	0.03686723864062
chr1	1163804	0.0871098	0.03713792416562
chr1	1172907	0.151961	0.03793088467502
chr1	1176597	0.0620561	0.03849162076502
chr1	1192515	0.19284	0.03947942976482
chr1	1194804	0.060763	0.03992084052482
chr1	1211292	0.0349069	0.04092270086882
chr1	1249187	0.0424088	0.04224549784432
chr1	1310924	0.266755	0.04486368992992
chr1	1314015	0.0491351	0.04568822963492
chr1	1365570	0.0319325	0.04822138971542
chr1	1462766	0.100917	0.05132510098542
chr1	1478180	1.88395	0.05288063562342
chr1	1485984	4.99226	0.06758298142342
chr1	1486834	0.0955034	0.07182640242342
chr1	1493727	0.135859	0.07248470735962
chr1	1497824	0.154162	0.07304132168262
chr1	1500941	0.136321	0.07352184463662
chr1	1505255	0.145736	0.07410993343062
chr1	1509034	0.580675	0.07466066977462
chr1	1510801	0.035873	0.07568672249962
chr1	1691050	0.700382	0.08215279487662
chr1	1692321	0.190906	0.08304298039862
chr1	1706136	1.21447	0.08568034678862
chr1	1706160	0.171941	0.08570949406862
chr1	1721479	0.129031	0.08834345824762
chr1	1745726	0.0651451	0.09147207290462
chr1	1759054	0.0480818	0.09234032679742
chr1	1781220	0.0986057	0.09340610797622
chr1	1793111	0.131121	0.09457862835492
chr1	1801034	0.131251	0.09561750003792
chr1	1804302	0.099054	0.09604642830592
chr1	1810090	0.0547567	0.09661975285792
chr1	1823922	0.0970961	0.09737714753232
chr1	1829482	0.0561945	0.09791700184832
chr1	1844046	0.0664776	0.09873541854632
chr1	1854990	0.0471422	0.09946294940072
