chr	pos	rate	cM
chr17	6888	0.03666135	0
chr17	38924	0.1197032	0.0011744830086
chr17	43474	0.0790931	0.0017191325686
chr17	52467	0.08436775	0.0024304168169
chr17	60532	0.4970435	0.00311084272065
chr17	69854	0.1434663	0.00774428222765
chr17	73263	0.20366545	0.00823335884435
chr17	83173	1.81539500000001	0.01025168345385
chr17	83196	0.370497	0.01029343753885
chr17	86802	0.70607	0.01162944972085
chr17	88525	3.138319	0.01284600833085
chr17	88813	4.335607	0.01374984420285
chr17	88988	1.5093991	0.01450857542785
chr17	103469	2.8326335	0.03636618379495
chr17	108420	0.327417999999996	0.05039055225345
chr17	109700	0.635235000000007	0.05080964729345
chr17	110025	10.4271215	0.05101609866845
chr17	110579	0.616171000000001	0.05679272397945
chr17	111030	38.9246065	0.05707061710045
chr17	113034	0.938035999999997	0.13507552852645
chr17	113390	20.9574545	0.13540946934245
chr17	114669	2.37684815	0.162214053647949
chr17	126701	0.342670500000001	0.190812290588749
chr17	128389	0.403511499999999	0.191390718392749
chr17	135310	8.06591855	0.194183421484249
chr17	146428	13.7650735	0.283860303923149
chr17	152362	0.221148500000004	0.365542250072149
chr17	155494	0.223911500000001	0.366234887174149
chr17	159851	0.263866000000001	0.367210469579649
chr17	163278	6.8586665	0.368114738361649
chr17	174121	0.5409135	0.442483259221149
chr17	179396	12.7528155	0.445336577933649
chr17	188593	0.183975499999994	0.562624222087149
chr17	198698	3.6477275	0.564483294514649
chr17	204759	4.189888	0.586592170892149
chr17	210420	12.091068	0.610311126860149
chr17	212731	5.92966350000002	0.638253585008149
chr17	214402	8.18520000000001	0.64816205271665
chr17	216763	1.98362749999998	0.66748730991665
chr17	218145	1.32662849999999	0.67022868312165
chr17	221026	0.750132500000004	0.674050699830149
chr17	228677	1.66986799999989	0.679789963587649
chr17	228978	0.981509500000002	0.680292593855649
chr17	237667	3.20808850000008	0.688820929901149
chr17	238193	1.87324849999998	0.690508384452149
chr17	241835	0.393194500000024	0.697330755489149
chr17	245185	0.235311999999999	0.69864795706415
chr17	257557	1.28183049999999	0.701559237128149
chr17	270933	6.36481500000001	0.718705001896149
chr17	284265	1.60808999999997	0.80356071547615
chr17	285277	1.44245000000015	0.80518810255615
chr17	285476	1.85915800000001	0.80547515010615
chr17	287362	1.80674349999988	0.80898152209415
chr17	288148	0.127867800000001	0.810401622485149
chr17	398107	0.676095999999987	0.82446183790535
chr17	399878	0.496781500000039	0.82565920392135
chr17	400959	0.952095499999997	0.82619622472285
chr17	404617	0.666390349999996	0.82967899006185
chr17	420467	0.20015500000001	0.840241277109349
chr17	423051	0.0925590999999984	0.84075847762935
chr17	434610	0.109722549999994	0.84182836826625
chr17	440487	0.435923500000123	0.842473207692599
chr17	441275	0.922043399999991	0.8428167154106
chr17	452690	0.895887000000481	0.853341840821599
chr17	452898	3.22382249999999	0.8535281853176
chr17	455814	0.50111149999999	0.862928851727599
chr17	462323	0.700355000000006	0.866190586481099
chr17	465775	0.253532450000007	0.868608211941099
chr17	477471	0.0531815999999983	0.8715735274763
chr17	533588	0.177377000000035	0.874557919323499
