chr	pos	rate	cM
chr21	14665973	0.259157	0
chr21	14669931	0.0343861	0.001025743406
chr21	14773232	0.0792158	0.0045778619221
chr21	14800853	0.0352302	0.0067658815339
chr21	14902101	0.0639726	0.0103328688235
chr21	14943339	0.777177	0.0129709709023
chr21	14957973	0.792952	0.0243441791203
chr21	14973902	0.260529	0.0369751115283
chr21	15028535	0.512622	0.0512085923853
chr21	15154158	1.04867	0.1156057058913
chr21	15165769	1.61829	0.1277818132613
chr21	15170179	0.658844	0.1349184721613
chr21	15173846	1.39748	0.1373344531093
chr21	15181318	1.17508	0.1477764236693
chr21	15199246	2.36858	0.1688432579093
chr21	15203801	2.94167	0.1796321398093
chr21	15206684	0.577839	0.1881129744193
chr21	15214708	1.05371	0.1927495545553
chr21	15215814	4.00548	0.1939149578153
chr21	15275981	2.20461	0.4349126729753
chr21	15291916	2.05458	0.4700431333253
chr21	15303312	1.03133	0.4934571270053
chr21	15331478	2.43246	0.5225055677853
chr21	15336419	2.09323	0.5345243526453
chr21	15337085	1.755	0.5359184438253
chr21	15340098	3.89478	0.5412062588253
chr21	15375507	0.703773	0.6791165238453
chr21	15400618	0.622918	0.6967889676483
chr21	15412399	1.57018	0.7041275646063
chr21	15412831	2.2625	0.7048058823663
chr21	15412891	2.61435	0.7049416323663
chr21	15424368	1.57056	0.7349465273163
chr21	15445468	2.95515	0.7680853433163
chr21	15447212	2.15627	0.7732391249163
chr21	15448599	2.50515	0.7762298714063
chr21	15448740	3.99417	0.7765830975563
chr21	15463956	2.49097	0.8373583882763
chr21	15474153	0.711971	0.8627588093663
chr21	15476890	3.14648	0.8647074739933
chr21	15479537	2.48923	0.8730362065533
chr21	15479678	1.08375	0.8733871879833
chr21	15482605	2.86476	0.8765593242333
chr21	15482718	0.703547	0.8768830421133
chr21	15491294	1.97371	0.8829166611853
chr21	15491773	0.257759	0.8838620682753
chr21	15501522	1.2252	0.8863749607663
chr21	15514013	0.640278	0.9016789339663
chr21	15515843	1.54675	0.9028506427063
chr21	15516330	0.932978	0.9036039099563
chr21	15518352	0.44173	0.9054903914723
chr21	15527617	0.639914	0.9095830199223
chr21	15531192	0.27862	0.9118707124723
chr21	15545240	0.435179	0.9157847662323
chr21	15554030	0.485219	0.9196099896423
chr21	15580827	1.84983	0.9326124031853
chr21	15588213	10.6684	0.9462752475653
chr21	15594465	2.33851	1.0129740843653
chr21	15594495	0.526071	1.0130442396653
chr21	15596772	0.17441	1.0142421033323
chr21	15609813	3.4046	1.0165165841423
chr21	15611644	4.71548	1.0227504067423
chr21	15612320	0.394721	1.0259380712223
chr21	15615220	0.546273	1.0270827621223
chr21	15616772	1.43521	1.0279305778183
chr21	15620439	1.53798	1.0331934928883
chr21	15630812	0.630623	1.0491469594283
chr21	15634304	0.842744	1.0513490949443
chr21	15635873	1.39777	1.0526713602803
chr21	15641852	0.96399	1.0610286271103
chr21	15645581	13.3688	1.0646233458203
chr21	15646060	2.45966	1.0710270010203
chr21	15648485	0.843223	1.0769916765203
chr21	15649232	0.671511	1.0776215641013
