chr	pos	rate	cM
chr17	6888	0.0224542	0
chr17	38924	0.0802844	0.0007193427512
chr17	43474	0.0500772	0.0010846367712
chr17	52467	0.0536155	0.0015349810308
chr17	60532	0.889977	0.0019673900383
chr17	69854	0.0999676	0.0102637556323
chr17	73263	0.309063	0.0106045451807
chr17	83173	2.27165	0.0136673595107
chr17	83196	0.548326	0.0137196074607
chr17	86802	1.12304	0.0156968710167
chr17	88525	5.58075	0.0176318689367
chr17	88813	7.8485	0.0192391249367
chr17	88988	2.93289	0.0206126124367
chr17	103469	5.49851	0.0630837925267
chr17	108420	0.332922	0.0903069155367
chr17	109700	0.573682	0.0907330556967
chr17	110025	20.3566	0.0909195023467
chr17	110579	0.675722	0.1021970587467
chr17	111030	77.5871	0.1025018093687
chr17	113034	1.23581	0.2579863577687
chr17	113390	41.565	0.2584263061287
chr17	114669	4.65606	0.3115879411287
chr17	126701	0.385102	0.3676096550487
chr17	128389	0.687945	0.3682597072247
chr17	135310	16.041	0.3730209745697
chr17	146428	27.392	0.5513648125697
chr17	152362	0.241353	0.7139089405697
chr17	155494	0.279615	0.7146648581657
chr17	159851	0.337274	0.7158831407207
chr17	163278	13.6157	0.7170389787187
chr17	174121	0.917542	0.8646740138187
chr17	179396	25.3968	0.8695140478687
chr17	188593	0.263338	1.1030884174687
chr17	198698	7.15916	1.1057494479587
chr17	204759	8.23857	1.1491411167187
chr17	210420	23.9351	1.1957796614887
chr17	212731	11.582	1.2510936775887
chr17	214402	16.1307	1.2704471995887
chr17	216763	3.63249	1.3085317822887
chr17	218145	2.44059	1.3135518834687
chr17	221026	1.38444	1.3205832232587
chr17	228677	2.70088	1.3311755736987
chr17	228978	1.84895	1.3319885385787
chr17	237667	5.59802	1.3480540651287
chr17	238193	3.16043	1.3509986236487
chr17	241835	0.176235	1.3625089097087
chr17	245185	0.171964	1.3630992969587
chr17	257557	2.27974	1.3652268355667
chr17	270933	12.4482	1.3957206378067
chr17	284265	2.18208	1.5616800402067
chr17	285277	1.10775	1.5638883051667
chr17	285476	2.89292	1.5641087474167
chr17	287362	2.96306	1.5695647945367
chr17	288148	0.223432	1.5718937596967
chr17	398107	0.956479	1.5964621189847
chr17	399878	0.611482	1.5981560432937
chr17	400959	1.72283	1.5988170553357
chr17	404617	1.2541	1.6051191674757
chr17	420467	0.171774	1.6249966524757
chr17	423051	0.090015	1.6254405164917
chr17	434610	0.0865891	1.6264809998767
chr17	440487	0.464694	1.6269898840174
chr17	441275	1.75252	1.6273560628894
chr17	452690	0.946949	1.6473610786894
chr17	452898	6.22793	1.6475580440814
chr17	455814	0.863314	1.6657186879614
chr17	462323	1.20594	1.6713379987874
chr17	465775	0.414844	1.6755009036674
chr17	477471	0.07218	1.6803529190914
chr17	533588	0.145767	1.6844034441514
chr17	536414	0.0759522	1.6848153816934
chr17	562495	0.157889	1.6867962910216
chr17	569616	1.22436	1.6879206185906
chr17	578180	0.667024	1.6984060376306
chr17	591078	0.137028	1.7070093131826
chr17	598311	0.136624	1.7080004367066
chr17	600257	0.153772	1.7082663070106
chr17	602469	0.0901778	1.7086064506746
chr17	609275	0.154495	1.7092202007814
chr17	613501	0.349332	1.7098730966514
chr17	614494	0.201914	1.7102199833274
chr17	619162	3.75513	1.7111625178794
chr17	624676	4.1693	1.7318683046994
chr17	624865	6.19262	1.7326563023994
chr17	629896	0.982488	1.7638113736194
chr17	632425	0.859003	1.7662960857714
chr17	632905	0.999342	1.7667084072114
chr17	633188	0.150669	1.7669912209974
chr17	636822	0.0939217	1.7675387521434
chr17	642928	0.392593	1.7681122380436
chr17	643426	0.126482	1.7683077493576
chr17	648498	0.389664	1.7689492660616
chr17	649067	0.6443	1.7691709848776
chr17	649232	0.197983	1.7692772943776
chr17	653818	0.387905	1.7701852444156
chr17	655920	3.20724	1.7710006207256
chr17	667377	4.36937	1.8077459694056
chr17	677226	2.61787	1.8507798945356
chr17	684729	2.0104	1.8704217731456
chr17	685640	1.2151	1.8722532475456
chr17	692520	1.93171	1.8806131355456
chr17	696016	0.99425	1.8873663937056
chr17	698176	100.02	1.8895139737056
chr17	700020	24.0229	2.0739508537056
chr17	701122	4.35333	2.1004240895056
chr17	706009	42.293	2.1216988132156
chr17	710317	1.74831	2.3038970572156
chr17	719452	0.133844	2.3198678690656
chr17	727132	13.9791	2.3208957909856
chr17	728030	2.34511	2.3334490227856
chr17	732073	3.27851	2.3429303025156
chr17	733738	0.803443	2.3483890216656
chr17	733887	0.606148	2.3485087346726
chr17	734347	0.55124	2.3487875627526
chr17	735362	34.4664	2.3493470713526
chr17	735768	0.821615	2.3633404297526
chr17	736050	70.2048	2.3635721251826
chr17	738853	0.457064	2.5603561795826
chr17	745738	0.773589	2.5635030652226
chr17	746832	1.14354	2.5643493715886
chr17	746881	3.86754	2.5644054050486
chr17	754600	21.248	2.5942589463086
chr17	756111	0.462988	2.6263646743086
chr17	764072	1.76895	2.6300505217766
chr17	768235	55.0056	2.6374146606266
chr17	769467	1.19796	2.7051815598266
chr17	778250	10.1063	2.7157032425066
chr17	781407	20.1181	2.7476088316066
chr17	782416	0.806197	2.7679079945066
chr17	782899	1.05508	2.7682973876576
chr17	782998	1.46678	2.7684018405776
chr17	783049	30.9009	2.7684766463576
chr17	784417	1.04201	2.8107490775576
chr17	784636	0.682172	2.8109772777476
chr17	784963	0.255799	2.8112003479916
chr17	786828	1.37992	2.8116774131266
chr17	787784	1.56813	2.8129966166466
chr17	788762	2.15101	2.8145302477866
chr17	789237	1.82313	2.8155519775366
chr17	796372	2.22293	2.8285600100866
chr17	799847	1.31158	2.8362846918366
chr17	799933	2.91318	2.8363974877166
chr17	800050	11.8757	2.8367383297766
chr17	800568	21.6055	2.8428899423766
chr17	804010	0.630068	2.9172560733766
chr17	807505	0.5937	2.9194581610366
chr17	809643	7.09371	2.9207274916366
chr17	812404	0.58377	2.9403132249466
chr17	812750	0.27455	2.9405152093666
chr17	814320	0.847961	2.9409462528666
chr17	814418	0.802969	2.9410293530446
chr17	814529	12.0202	2.9411184826036
chr17	815668	8.49727	2.9548094904036
chr17	816250	8.59901	2.9597549015436
chr17	817095	1.26523	2.9670210649936
chr17	817116	112.751	2.9670476348236
chr17	818521	1.90165	3.1254627898236
chr17	820324	108.957	3.1288914647736
chr17	823823	11.2562	3.5101320077736
chr17	827031	3.10099	3.5462418973736
chr17	828023	5.0985	3.5493180794536
chr17	828226	8.84261	3.5503530749536
chr17	831109	7.88146	3.5758463195836
chr17	831667	22.502	3.5802441742636
chr17	833184	0.970039	3.6143797082636
chr17	833790	0.624389	3.6149675518976
chr17	835502	0.730367	3.6160365058656
chr17	836541	1.07988	3.6167953571786
chr17	836631	14.6277	3.6168925463786
chr17	838175	0.506115	3.6394777151786
chr17	840805	11.0206	3.6408087976286
chr17	843877	77.3994	3.6746640808286
chr17	846481	26.7803	3.8762121184286
chr17	850226	2.09754	3.9765043419286
chr17	850542	9.62688	3.9771671645686
chr17	853632	5.70575	4.0069142237686
chr17	857257	50.0714	4.0275975675186
chr17	861533	17.9128	4.2417028739186
chr17	863551	33.0011	4.2778509043186
chr17	865499	11.7845	4.3421370471186
chr17	874596	23.0643	4.4493406436186
chr17	877926	0.664434	4.5261447626186
chr17	880653	0.992739	4.5279566741366
chr17	881476	3.13935	4.5287736983336
chr17	896190	3.36628	4.5749660942336
chr17	902322	0.147838	4.5956081231936
chr17	907907	0.517183	4.5964337984236
chr17	908502	0.54091	4.5967415223086
chr17	908795	0.366978	4.5969000089386
chr17	909653	0.551711	4.5972148760626
chr17	911294	19.2216	4.5981202338136
chr17	917146	8.59709	4.7106050370136
chr17	923916	28.0017	4.7688073363136
chr17	928717	0.300356	4.9032434980136
chr17	930951	1.11557	4.9039144933176
chr17	931002	40.0839	4.9039713873876
chr17	931937	1.83049	4.9414498338876
chr17	932023	10.9733	4.9416072560276
chr17	936300	0.515531	4.9885400601276
chr17	936851	0.314822	4.9888241177086
chr17	941070	164.046	4.9901523517266
chr17	941439	10.0213	5.0506853257266
chr17	942192	14.0633	5.0582313646266
chr17	944546	0.411302	5.0913363728266
chr17	947233	0.282918	5.0924415413006
chr17	950479	0.63661	5.0933598931286
chr17	950958	0.424853	5.0936648293186
chr17	952343	3.18669	5.0942532507236
chr17	953456	2.42308	5.0978000366936
chr17	958682	4.08416	5.1104630527736
chr17	959515	1.61867	5.1138651580536
chr17	961900	0.591056	5.1177256860036
chr17	970413	8.26811	5.1227573457316
chr17	971097	17.9748	5.1284127329716
chr17	978653	10.5967	5.2642303217716
chr17	986742	0.514946	5.3499470280716
chr17	987221	4.95113	5.3501936872056
chr17	993600	0.361734	5.3817769454756
chr17	995866	6.83565	5.3825966347196
chr17	997035	1.70961	5.3905875095696
chr17	1002846	0.526141	5.4005220532796
chr17	1003408	0.77766	5.4008177445216
chr17	1003580	0.389364	5.4009515020416
chr17	1004952	6.76693	5.4014857094496
chr17	1006446	7.85026	5.4115955028696
chr17	1007540	0.49193	5.4201836873096
chr17	1009156	0.713645	5.4209786461896
chr17	1010478	15.1296	5.4219220848796
chr17	1024394	1.09071	5.6324655984796
chr17	1024612	0.982855	5.6327033732596
chr17	1026163	1.89563	5.6342277813646
chr17	1030988	2.97382	5.6433741961146
chr17	1032277	1.6072	5.6472074500946
chr17	1037159	0.41612	5.6550538004946
chr17	1038188	2.21187	5.6554819879746
chr17	1042959	2.89677	5.6660348197446
chr17	1054071	6.0256	5.6982237279846
chr17	1060030	9.9755	5.7341302783846
chr17	1068393	0.340205	5.8175553848846
chr17	1071624	1.83121	5.8186545872396
chr17	1078271	10.8492	5.8308266401096
chr17	1080200	0.487234	5.8517547469096
chr17	1084331	6.35902	5.8537675105636
chr17	1084729	4.53816	5.8562984005236
chr17	1092419	1.27437	5.8911968509236
chr17	1094119	0.698799	5.8933632799236
chr17	1094361	0.561001	5.8935323892816
chr17	1095140	0.529823	5.8939694090606
chr17	1097384	1.70809	5.8951583318726
chr17	1098724	11.3464	5.8974471724726
chr17	1104209	2.08659	5.9596821764726
chr17	1104720	0.513026	5.9607484239626
chr17	1109605	0.578083	5.9632545559726
chr17	1114910	0.513443	5.9663212862876
chr17	1119873	0.900253	5.9688695038966
chr17	1120390	0.806742	5.9693349346976
chr17	1120797	1.66678	5.9696632786916
chr17	1123682	18.3021	5.9744719389916
chr17	1151592	5.24294	6.4852835499916
chr17	1154536	0.935657	6.5007187653516
chr17	1156296	11.2995	6.5023655216716
chr17	1159586	7.40636	6.5395408766716
chr17	1162674	0.972495	6.5624117163516
chr17	1162905	43.6963	6.5626363626966
chr17	1168676	2.59847	6.8148077099966
chr17	1177002	5.87045	6.8364425712166
chr17	1182166	0.429924	6.8667575750166
chr17	1183464	0.896212	6.8673156163686
chr17	1189327	1.81812	6.8725701073246
chr17	1196088	2.30945	6.8848624166446
chr17	1203617	5.59212	6.9022502656946
chr17	1204291	24.8859	6.9060193545746
chr17	1204412	18.6515	6.9090305484746
chr17	1206042	2.13065	6.9394324934746
chr17	1207467	0.392772	6.9424686697246
chr17	1209162	1.17235	6.9431344182646
chr17	1225797	18.6203	6.9626364605146
chr17	1232743	0.937424	7.0919730643146
chr17	1233239	0.78648	7.0924380266186
chr17	1233556	0.982288	7.0926873407786
chr17	1233615	0.968469	7.0927452957706
chr17	1233635	0.227037	7.0927646651506
chr17	1238054	0.247554	7.0937679416536
chr17	1240943	2.6376	7.0944831251596
chr17	1241193	1.05737	7.0951425251596
chr17	1244992	0.99687	7.0991594737896
chr17	1249777	0.797094	7.1039294967396
chr17	1254875	0.500281	7.1079930819516
chr17	1268683	0.101287	7.1149009619996
chr17	1280109	0.870979	7.1160582672616
chr17	1280195	0.283879	7.1161331714556
chr17	1281864	0.989998	7.1166069655066
chr17	1282979	1.05002	7.1177108132766
chr17	1283998	0.341167	7.1187807836566
chr17	1294486	1.43535	7.1223589431526
chr17	1294614	1.48957	7.1225426679526
chr17	1294895	1.11144	7.1229612371226
chr17	1297472	1.77639	7.1258254180026
chr17	1302472	2.88196	7.1347073680026
chr17	1308828	5.92303	7.1530251057626
