chr	pos	rate	cM
chr22	17087705	0.0710666	0
chr22	17178586	0.337145	0.0064586036746
chr22	17196300	0.21202	0.0124307902046
chr22	17202602	0.29245	0.0137669402446
chr22	17239552	0.784662	0.0245729677446
chr22	17254399	0.259685	0.0362228444586
chr22	17265194	0.310351	0.0390261440336
chr22	17273728	3.94125	0.0416746794676
chr22	17275394	2.294	0.0482408019676
chr22	17281931	0.316708	0.0632366799676
chr22	17285049	0.469314	0.0642241755116
chr22	17285949	1.51359	0.0646465581116
chr22	17289118	1.20292	0.0694431248216
chr22	17294251	0.167349	0.0756177131816
chr22	17301217	0.262745	0.0767834663156
chr22	17304246	0.350178	0.0775793209206
chr22	17306104	0.888904	0.0782299516446
chr22	17306270	0.180614	0.0783775097086
chr22	17310741	0.304483	0.0791850349026
chr22	17312596	0.208714	0.0797498508676
chr22	17317233	0.50722	0.0807176576856
chr22	17318333	0.605813	0.0812755996856
chr22	17319156	0.401009	0.0817741837846
chr22	17320986	0.403327	0.0825080302546
chr22	17323181	0.528845	0.0833933330196
chr22	17324504	0.451579	0.0840929949546
chr22	17326181	1.33036	0.0848502929376
chr22	17326432	0.777061	0.0851842132976
chr22	17338134	1.56694	0.0942773811196
chr22	17339404	1.31464	0.0962673949196
chr22	17387757	3.03154	0.1598341828396
chr22	17394989	1.23614	0.1817582801196
chr22	17395610	0.556449	0.1825259230596
chr22	17398490	1.45616	0.1841284961796
chr22	17398508	0.997425	0.1841547070596
chr22	17398800	0.161639	0.1844459551596
chr22	17404511	0.2972	0.1853690754886
chr22	17407349	1.05988	0.1862125290886
chr22	17407566	0.349006	0.1864425230486
chr22	17409957	1.06279	0.1872769963946
chr22	17410126	0.822747	0.1874566079046
chr22	17410373	0.404705	0.1876598264136
chr22	17411899	0.889995	0.1882774062436
chr22	17412216	34.3955	0.1885595346586
chr22	17412806	4.00121	0.2088528796586
chr22	17414103	1.80101	0.2140424490286
chr22	17414640	1.52518	0.2150095913986
chr22	17415572	0.56612	0.2164310591586
chr22	17423369	0.394422	0.2208450967986
chr22	17428815	1.35915	0.2229931190106
chr22	17429075	1.29211	0.2233464980106
chr22	17429434	0.508524	0.2238103655006
chr22	17433210	0.552728	0.2257305521246
chr22	17436846	0.38916	0.2277402711326
chr22	17445502	0.565291	0.2311088400926
chr22	17450538	0.781156	0.2339556455686
chr22	17452966	0.280095	0.2358522923366
chr22	17462185	0.380304	0.2384344881416
chr22	17467474	1.30777	0.2404459159976
chr22	17467684	0.482337	0.2407205476976
chr22	17470779	0.115449	0.2422133807126
chr22	17488195	0.490397	0.2442240404966
chr22	17489577	0.955732	0.2449017691506
chr22	17489890	4.79959	0.2452009132666
chr22	17490932	4.22141	0.2502020860466
chr22	17492203	0.967974	0.2555674981566
chr22	17492452	0.546672	0.2558085236826
chr22	17493708	1.42512	0.2564951437146
chr22	17493792	0.868726	0.2566148537946
chr22	17494101	0.706811	0.2568832901286
chr22	17494547	1.46521	0.2571985278346
chr22	17499890	0.6542	0.2650271448646
chr22	17524190	2.16277	0.2809242048646
chr22	17524203	0.57729	0.2809523208746
chr22	17525584	0.950907	0.2817495583646
chr22	17525970	0.404356	0.2821166084666
chr22	17529814	0.480902	0.2836709529306
chr22	17541673	0.954487	0.2893739697486
chr22	17542650	0.683303	0.2903065035476
chr22	17544834	0.94887	0.2917988372996
chr22	17545859	0.490526	0.2927714290496
chr22	17549526	0.362412	0.2945701878916
chr22	17556467	0.998739	0.2970856895836
chr22	17557144	0.622757	0.2977618358866
chr22	17561913	0.7207	0.3007317640196
chr22	17565013	1.25629	0.3029659340196
chr22	17565909	1.54777	0.3040915698596
chr22	17567699	3.90565	0.3068620781596
chr22	17571355	3.67524	0.3211411345596
chr22	17575800	1.78813	0.3374775763596
chr22	17580362	1.66141	0.3456350254196
chr22	17580394	0.773879	0.3456881905396
chr22	17580813	2.15009	0.3460124458406
chr22	17581025	2.20951	0.3464682649206
chr22	17582234	2.30812	0.3491395625106
