chr	pos	rate	cM
chr7	46239	2.92675	0
chr7	53998	0.108546	0.02270865325
chr7	60392	0.120341	0.023402696374
chr7	65325	0.212751	0.023996338527
chr7	67365	0.745825	0.024430350567
chr7	67820	1.54067	0.024769700942
chr7	81237	2.83778	0.045440870332
chr7	85111	0.136007	0.056434430052
chr7	93811	0.663665	0.057617690952
chr7	94119	0.351961	0.057822099772
chr7	95673	0.15019	0.058369047166
chr7	98795	0.537798	0.058837940346
chr7	98977	0.0834497	0.058935819582
chr7	108274	0.262245	0.0597116514429
chr7	109624	0.159454	0.0600656821929
chr7	112608	0.559597	0.0605414929289
chr7	112828	0.539335	0.0606646042689
chr7	113146	0.700124	0.0608361127989
chr7	113319	0.0997768	0.0609572342509
chr7	120378	0.926421	0.0616615586821
chr7	120458	0.165052	0.0617356723621
chr7	123956	0.184122	0.0623130242581
chr7	128206	0.13072	0.0630955427581
chr7	139113	0.138534	0.0645213057981
chr7	149765	0.124035	0.0659969699661
chr7	161442	1.17087	0.0674453266611
chr7	161517	0.182125	0.0675331419111
chr7	167759	0.779102	0.0686699661611
chr7	168027	0.159756	0.0688787654971
chr7	176270	0.197624	0.0701956342051
chr7	181654	0.228291	0.0712596418211
chr7	186119	0.242915	0.0722789611361
chr7	189720	0.165835	0.0731536980511
chr7	197267	0.391365	0.0744052547961
chr7	198903	0.404853	0.0750455279361
chr7	200682	0.190268	0.0757657614231
chr7	223067	0.0257247	0.0800249106031
chr7	719470	0.122479	0.0927947288572
chr7	762544	0.110913	0.0980703893032
chr7	795227	0.16628	0.1016953588822
chr7	811301	0.163737	0.1043681436022
chr7	828493	0.187746	0.1071831101062
chr7	833878	0.113225	0.1081941223162
chr7	848197	1.0785	0.1098153910912
chr7	848272	0.0650694	0.1098962785912
chr7	859610	0.111675	0.1106340354484
chr7	864389	0.0856774	0.1111677302734
chr7	869846	0.0620475	0.1116352718452
chr7	878767	0.0810342	0.1121887975927
chr7	884665	0.042094	0.1126667373043
chr7	901574	0.246816	0.1133785047503
chr7	902394	0.0933176	0.1135808938703
chr7	906739	0.195461	0.1139863588423
chr7	912755	0.154351	0.1151622522183
chr7	922962	0.299559	0.1167377128753
chr7	926077	0.0939887	0.1176708391603
chr7	947236	0.216659	0.1196595460636
chr7	957684	0.107715	0.1219231992956
chr7	987619	0.379923	0.1251476478206
chr7	998802	0.160063	0.1293963267296
chr7	1004586	0.526787	0.1303221311216
chr7	1005271	0.185186	0.1306829802166
chr7	1009337	0.401666	0.1314359464926
chr7	1010556	0.661219	0.1319255773466
chr7	1011609	0.927	0.1326218409536
chr7	1011968	1.31052	0.1329546339536
chr7	1012103	0.782083	0.1331315541536
chr7	1012793	0.331056	0.1336711914236
chr7	1016948	0.409615	0.1350467291036
chr7	1020272	0.238225	0.1364082893636
chr7	1028448	0.267334	0.1383560169636
chr7	1036799	1.31329	0.1405885231976
chr7	1036851	0.645635	0.1406568142776
chr7	1038393	1.05095	0.1416523834476
chr7	1039003	0.411216	0.1422934629476
chr7	1044938	0.398955	0.1447340299076
chr7	1054517	0.382032	0.1485556198526
chr7	1065861	0.294878	0.1528893908606
chr7	1083777	0.403055	0.1581724251086
chr7	1086077	0.261029	0.1590994516086
chr7	1091625	0.231725	0.1605476405006
chr7	1097952	0.229931	0.1620137645756
chr7	1103697	0.313532	0.1633347181706
chr7	1105426	0.162777	0.1638768149986
chr7	1111633	0.109151	0.1648871718376
chr7	1122954	0.313803	0.1661228703086
chr7	1123738	0.0993915	0.1663688918606
chr7	1130584	0.330438	0.1670493260696
chr7	1131356	1.15782	0.1673044242056
chr7	1133171	1.44005	0.1694058675056
chr7	1134345	0.652865	0.1710964862056
chr7	1140418	0.983946	0.1750613353506
chr7	1143127	1.37156	0.1777268450646
chr7	1144527	0.12446	0.1796470290646
chr7	1150542	0.331215	0.1803956559646
chr7	1151713	0.241726	0.1807835087296
chr7	1154388	0.690987	0.1814301257796
chr7	1154632	0.144985	0.1815987266076
chr7	1161158	0.0594524	0.1825448987176
chr7	1191689	0.218126	0.184360039942
chr7	1195390	0.142505	0.185167324268
chr7	1203841	0.427471	0.186371634023
chr7	1204894	0.578456	0.186821760986
chr7	1205483	0.235653	0.18716247157
chr7	1208968	0.154947	0.187983722275
chr7	1216013	1.405	0.18907532389
chr7	1216212	4.87733	0.18935491889
chr7	1220005	5.1201	0.20785463158
chr7	1222859	5.40771	0.22246739698
chr7	1224910	0.97563	0.23355861019
chr7	1231678	2.37935	0.24016167403
chr7	1235191	1.0376	0.24852033058
chr7	1243525	1.83518	0.25716768898
chr7	1244515	2.01966	0.25898451718
