chr	pos	rate	cM
chr20	69094	0.10445	0
chr20	74347	0.0581406	0.00054867585
chr20	91707	0.104406	0.001557996666
chr20	100699	0.481793	0.002496815418
chr20	101362	0.965716	0.002816244177
chr20	108328	0.728432	0.009543421833
chr20	125121	0.643812	0.021775980409
chr20	126614	16.11	0.022737191725
chr20	129063	0.658502	0.062190581725
chr20	134017	0.428803	0.065452800633
chr20	139456	0.691638	0.06778506015
chr20	140086	1.06781	0.06822079209
chr20	140280	0.382998	0.06842794723
chr20	145413	0.132669	0.070393875964
chr20	165832	0.320553	0.073102844275
chr20	169701	0.505577	0.074343063832
chr20	170642	5.88059	0.074818811789
chr20	181638	0.593719	0.139481779429
chr20	181967	0.164251	0.13967711298
chr20	188107	0.901825	0.14068561412
chr20	188318	0.240766	0.140875899195
chr20	192069	4.0292	0.141779012461
chr20	206402	1.6169	0.199529536061
chr20	216811	12.7002	0.216359848161
chr20	220303	0.378816	0.260708946561
chr20	222836	0.401295	0.261668487489
chr20	224128	0.417127	0.262186960629
chr20	225058	1.89385	0.262574888739
chr20	230983	8.23027	0.273795949989
chr20	236802	0.913231	0.321687891119
chr20	236992	0.649896	0.321861405009
chr20	237618	0.422777	0.322268239905
chr20	239294	0.822514	0.322976814157
chr20	239688	2.07932	0.323300884673
chr20	244092	33.1726	0.332458209953
chr20	250076	0.465922	0.530963048353
chr20	251494	1.07721	0.531623725749
chr20	252165	7.36628	0.532346533659
chr20	255240	6.7322	0.554997844659
chr20	256107	5.73688	0.560834662059
chr20	256992	1.95935	0.565911800859
chr20	257032	0.783893	0.565990174859
chr20	258865	1.36929	0.567427050728
chr20	259398	5.275	0.568156882298
chr20	264997	0.462741	0.597691607298
chr20	269006	7.87951	0.599546735967
chr20	269703	7.0781	0.605038754437
chr20	274333	5.38197	0.637810357437
chr20	277832	1.6846	0.656641870467
chr20	283877	1.89975	0.666825277467
chr20	284814	1.69877	0.668605343217
chr20	284834	2.10491	0.668639318617
chr20	285323	1.4725	0.669668619607
chr20	285349	1.42699	0.669706904607
chr20	286838	1.52265	0.671831692717
chr20	288233	36.8754	0.673955789467
chr20	288922	3.39547	0.699362940067
chr20	288996	2.65748	0.699614204847
chr20	289362	2.19066	0.700586842527
chr20	289612	22.2872	0.701134507527
chr20	296172	25.7441	0.847338539527
chr20	309692	2.09649	1.195398771527
chr20	310474	1.49489	1.197038226707
chr20	310493	2.5799	1.197066629617
chr20	313237	3.13614	1.204145875217
chr20	322612	2.20864	1.233547187717
chr20	326016	0.781009	1.241065398277
chr20	329842	0.726946	1.244053538711
chr20	333463	0.879027	1.246685810177
chr20	335225	9.65289	1.248234655751
chr20	337386	7.25751	1.269094551041
chr20	341946	5.67371	1.302188796641
chr20	344079	18.1414	1.314290820071
chr20	345864	0.515669	1.346673219071
chr20	346751	1.98966	1.347130617474
chr20	347459	2.44948	1.348539296754
chr20	347908	68.0112	1.349639113274
chr20	349306	47.3266	1.444718770874
chr20	350490	15.8853	1.500753465274
chr20	351944	0.469575	1.523850691474
chr20	353085	7.13844	1.524386476549
chr20	356785	6.94075	1.550798704549
chr20	357050	0.356756	1.552638003299
chr20	358935	1.25533	1.553310488359
chr20	360460	1.48103	1.555224866609
chr20	360789	37.6507	1.555712125479
chr20	364747	9.80123	1.704733596079
chr20	370150	3.97558	1.757689641769
chr20	372358	4.19997	1.766467722409
chr20	377226	13.8408	1.786913176369
chr20	377979	3.51395	1.797335298769
chr20	378242	57.4703	1.798259467619
chr20	380980	0.431908	1.955613149019
chr20	382876	0.863678	1.956432046587
chr20	383720	6.72011	1.957160990819
chr20	384898	3.19663	1.965077280399
chr20	385052	11.9417	1.965569561419
chr20	389881	0.224747	2.023236030719
chr20	397928	1.00467	2.025044569828
chr20	398278	14.4924	2.025396204328
chr20	402440	4.7452	2.085713573128
chr20	402710	5.95699	2.086994777128
chr20	403653	6.55276	2.092612218698
chr20	404916	0.402289	2.100888354578
chr20	411773	1.77203	2.103646850251
chr20	411842	1.10936	2.103769120321
chr20	415205	3.05572	2.107499898001
chr20	418267	3.21567	2.116856512641
chr20	425434	1.19831	2.139903219531
chr20	425865	3.26466	2.140419691141
chr20	431502	2.86687	2.158822579561
chr20	440443	16.5969	2.184455264231
chr20	443798	2.66054	2.240137863731
chr20	453461	5.59746	2.265846661751
chr20	456452	0.89771	2.282588664611
chr20	462008	3.94205	2.287576341371
chr20	476285	0.629458	2.343856989221
chr20	479319	0.410762	2.345766764793
chr20	488433	0.511292	2.349510449661
chr20	493205	1.58899	2.351950335085
chr20	493243	1.10374	2.352010716705
chr20	493598	1.44922	2.352402544405
chr20	493609	0.358331	2.352418485825
chr20	502937	3.9148	2.355760997393
chr20	503119	4.78713	2.356473490993
chr20	511897	1.20629	2.398494918133
chr20	519697	10.7678	2.407903980133
chr20	530812	5.16371	2.527588077133
chr20	531978	4.14421	2.533608962993
chr20	536429	3.62479	2.552054841703
chr20	536536	6.51731	2.552442694233
chr20	536785	2.76969	2.554065504423
chr20	536859	26.3519	2.554270461483
chr20	539018	11.238	2.611164213583
chr20	539650	1.24244	2.618266629583
chr20	541262	1.50437	2.620269442863
chr20	541335	1.74982	2.620379261873
chr20	541589	1.01716	2.620823716153
chr20	543616	1.34847	2.622885499473
chr20	543744	18.8482	2.623058103633
chr20	548187	33.023	2.706800656233
chr20	550788	1.05078	2.792693479233
chr20	553269	12.8812	2.795300464413
chr20	555352	0.375164	2.822132004013
chr20	561125	15.4681	2.824297825785
chr20	562314	10.2284	2.842689396685
chr20	573036	1.72808	2.952358301485
chr20	574308	0.564278	2.954556419245
chr20	579657	0.238882	2.957574742267
chr20	583587	25.8595	2.958513548527
chr20	586955	0.682184	3.045608344527
chr20	588089	5.03917	3.046381941183
chr20	591694	0.568772	3.064548149033
chr20	592470	1.20961	3.064989516105
chr20	592525	26.8956	3.065056044655
chr20	592801	0.534452	3.072479230255
chr20	593488	0.912081	3.072846398779
chr20	593661	10.2998	3.073004188792
chr20	594780	0.263683	3.084529664992
chr20	597738	0.51606	3.085309639306
chr20	598427	0.308689	3.085665204646
chr20	600964	0.547254	3.086448348639
chr20	602622	16.4146	3.087355695771
chr20	603620	10.6663	3.103737466571
chr20	605422	9.50509	3.122958139171
chr20	605937	0.763108	3.127853260521
chr20	606714	0.691325	3.128446195437
chr20	609367	1.11238	3.130280280662
chr20	609605	0.787988	3.130545027102
chr20	610661	12.65	3.13137714243
chr20	617808	0.878014	3.22178669243
chr20	619392	1.3347	3.223177466606
chr20	619611	1.56522	3.223469765906
chr20	625267	43.8683	3.232322650226
chr20	626164	5.18373	3.271672515326
chr20	628890	3.28951	3.285803363306
chr20	630970	3.08422	3.292645544106
chr20	631117	3.12344	3.293098924446
chr20	632959	7.82478	3.298852300926
chr20	638921	13.8396	3.345503639286
chr20	641553	11.2746	3.381929466486
chr20	641893	1.07413	3.385762830486
chr20	643677	1.41564	3.387679078406
chr20	643919	0.810984	3.388021663286
chr20	645853	49.5176	3.389590106342
chr20	648989	1.22292	3.544877299942
chr20	652097	22.9891	3.548678135302
chr20	658378	8.11925	3.693072672402
chr20	659441	1.56066	3.701703435152
chr20	659483	4.13038	3.701768982872
chr20	660793	1.56812	3.707179780672
chr20	661269	1.8965	3.707926205792
chr20	665551	1.51656	3.716047018792
chr20	668559	1.4735	3.720608831272
chr20	668646	1.56423	3.720737025772
chr20	668663	79.3226	3.720763617682
chr20	670749	3.09803	3.886230561282
chr20	671575	1.47879	3.888789534062
chr20	671591	1.47231	3.888813194702
chr20	672063	0.622666	3.889508125022
chr20	673424	0.841883	3.890355573448
chr20	673709	0.520417	3.890595510103
chr20	674962	1.33681	3.891247592604
chr20	675322	1.26821	3.891728844204
chr20	675903	6.61619	3.892465674214
chr20	676442	15.1846	3.896031800624
chr20	681164	29.5803	3.967733481824
chr20	683616	34.3383	4.040264377424
chr20	687401	1.93591	4.170234842924
chr20	687772	4.40736	4.170953065534
chr20	689537	53.7505	4.178732055934
chr20	691592	1.16802	4.289189333434
chr20	691821	8.76905	4.289456810014
chr20	694894	1.30982	4.316404100664
chr20	695670	12.8352	4.317420520984
chr20	697600	11.6853	4.342192456984
chr20	698987	2.94205	4.358399968084
chr20	701631	3.06355	4.366178748284
chr20	702570	6.03207	4.369055421734
chr20	702921	3.095	4.371172678304
chr20	704353	2.75702	4.375604718304
chr20	704452	2.89635	4.375877663284
chr20	704699	2.85716	4.376593061734
chr20	706759	3.46425	4.382478811334
chr20	707880	17.0434	4.386362235584
chr20	714462	1.61572	4.498541894384
chr20	714613	2.12946	4.498785868104
chr20	716233	2.52772	4.502235593304
chr20	717428	1.0818	4.505256218704
chr20	717649	9.27663	4.505495296504
chr20	718703	8.25849	4.515272864524
chr20	719383	8.52604	4.520888637724
chr20	719740	6.47768	4.523932434004
chr20	719854	0.86664	4.524670889524
chr20	723155	7.17234	4.527531668164
chr20	731211	1.45367	4.585312039204
chr20	731744	1.26718	4.586086845314
chr20	733963	1.34703	4.588898717734
chr20	737032	3.27556	4.593032752804
chr20	737859	4.9266	4.595741640924
chr20	739452	33.9193	4.603589714724
chr20	740919	76.984	4.653349327824
chr20	742931	39.9913	4.808241135824
chr20	743220	0.614909	4.819798621524
chr20	743770	1.04349	4.820136821474
chr20	743827	0.564267	4.820196300404
chr20	744382	1.2034	4.820509468589
chr20	744415	1.08844	4.820549180789
chr20	744450	0.609046	4.820587276189
chr20	744847	0.372868	4.820829067451
chr20	745963	0.369807	4.821245188139
chr20	746952	0.241909	4.821610927262
chr20	748974	0.21214	4.82210006726
chr20	752633	0.816586	4.82287628752
chr20	752876	0.799611	4.823074717918
chr20	753739	2.67581	4.823764782211
chr20	753917	3.60817	4.824241076391
chr20	754511	108.964	4.826384329371
chr20	755027	2.80981	4.882609753371
chr20	755253	1.30558	4.883244770431
chr20	756982	1.26639	4.885502118251
chr20	760863	1.56283	4.890416977841
chr20	763195	1.69002	4.894061497401
chr20	763968	4.09981	4.895367882861
chr20	766083	40.1331	4.904038981011
chr20	775376	2.22178	5.276995879311
chr20	775842	43.5935	5.278031228791
chr20	780387	12.6668	5.476163686291
chr20	781645	2.11858	5.492098520691
chr20	781740	70.9926	5.492299785791
chr20	783864	0.847191	5.643088068191
chr20	784958	6.85321	5.644014895145
chr20	785108	20.9059	5.645042876645
chr20	787341	20.6067	5.691725751345
chr20	791208	3.53994	5.771411860245
chr20	792783	3.83756	5.776987265745
chr20	798755	3.48599	5.799905174065
chr20	802123	9.09456	5.811645988385
chr20	806677	5.4671	5.853062614625
chr20	806878	0.58843	5.854161501725
chr20	807587	1.09952	5.854578698595
chr20	807635	0.310442	5.854631475555
chr20	809589	0.854732	5.855238079223
chr20	809837	1.0062	5.855450052759
chr20	809930	0.823848	5.855543629359
chr20	811975	6.56418	5.857228398519
chr20	823504	1.62972	5.932906829739
chr20	826666	9.82352	5.938060004379
chr20	828791	9.20186	5.958934984379
chr20	830152	3.16738	5.971458715839
chr20	830298	6.28806	5.971921153319
chr20	831093	7.53703	5.976920161019
chr20	832763	2.12873	5.989507001119
chr20	834480	19.8392	5.993162030529
chr20	836526	0.389484	6.033753033729
chr20	844672	1.38794	6.036925770393
chr20	844692	3.19549	6.036953529193
chr20	844723	13.0043	6.037052589383
chr20	847355	1.05599	6.071279906983
chr20	849388	1.2039	6.073426734653
chr20	850420	10.7595	6.074669159453
chr20	850583	5.07874	6.076422957953
chr20	854681	0.563551	6.097235634473
chr20	856837	1.08633	6.098450650429
chr20	857132	1.37564	6.098771117779
chr20	857271	1.30318	6.098962331739
chr20	857377	4.78932	6.099100468819
chr20	859467	4.40758	6.109110147619
chr20	862823	0.795193	6.123901986099
chr20	863706	0.872085	6.124604141518
chr20	864512	0.531972	6.125307042028
chr20	870556	0.761606	6.128522280796
chr20	873277	0.761483	6.130594610722
chr20	873749	0.435761	6.130954030698
chr20	875368	0.758915	6.131659527757
chr20	875913	0.693242	6.132073136432
chr20	876702	28.044	6.13262010437
chr20	882803	47.2415	6.30371654837
chr20	883000	1.01073	6.31302312387
chr20	883156	0.998846	6.31318079775
chr20	883514	0.843892	6.313538384618
